timestamp,bandwidth_mbps,latency_ms,packet_loss_pct,cpu_percent,memory_percent
2024-01-04 18:35:00,66.722,28.235,0.0,72.54,56.78
2024-01-04 18:40:00,142.419,53.69,0.0,72.38,54.95
2024-01-04 18:45:00,117.166,41.915,0.0,66.26,62.58
2024-01-04 18:50:00,74.631,29.912,0.0,50.2,49.7
2024-01-04 18:55:00,128.547,54.067,0.0,57.6,71.62
2024-01-04 19:00:00,20.412,35.477,0.0,35.84,52.54
2024-01-04 19:05:00,36.418,29.368,0.0,54.89,49.68
2024-01-04 19:10:00,41.491,26.462,0.0,39.96,52.49
2024-01-04 19:15:00,26.035,37.265,0.0,35.95,52.7
2024-01-04 19:20:00,59.158,34.242,0.0,31.89,50.62
2024-01-04 19:25:00,35.833,28.798,0.0,52.76,53.62
2024-01-04 19:30:00,37.35,28.025,0.0,50.07,59.8
2024-01-04 19:35:00,35.248,24.683,0.0,33.02,47.95
2024-01-04 19:40:00,40.687,40.297,0.0,35.27,55.23
2024-01-04 19:45:00,21.168,34.888,0.0,40.18,50.31
2024-01-04 19:50:00,42.288,28.066,0.0,25.2,39.09
2024-01-04 19:55:00,36.545,43.062,0.0,36.06,45.8
2024-01-04 20:00:00,35.208,37.12,0.0,62.5,59.29
2024-01-04 20:05:00,44.96,25.947,0.0,71.07,49.69
2024-01-04 20:10:00,33.633,30.316,0.0,29.55,38.43
2024-01-04 20:15:00,36.649,37.062,0.0,38.33,61.13
2024-01-04 20:20:00,25.589,29.112,0.0,39.75,63.13
2024-01-04 20:25:00,36.404,21.389,0.0,55.64,56.51
2024-01-04 20:30:00,28.637,22.151,0.0,43.62,56.59
2024-01-04 20:35:00,28.578,26.779,0.0,37.29,54.27
2024-01-04 20:40:00,45.834,34.867,0.0,47.12,68.8
2024-01-04 20:45:00,27.938,36.365,0.0,40.14,80.49
2024-01-04 20:50:00,20.103,23.718,0.0,31.74,67.92
2024-01-04 20:55:00,30.581,29.36,0.0,42.16,55.89
2024-01-04 21:00:00,29.704,30.645,0.0,26.29,46.7
2024-01-04 21:05:00,36.107,32.695,0.0,33.17,52.76
2024-01-04 21:10:00,25.459,41.005,0.0,24.98,68.57
2024-01-04 21:15:00,20.178,18.348,0.0,8.48,55.2
2024-01-04 21:20:00,38.275,26.079,0.0,35.55,67.19
2024-01-04 21:25:00,16.249,25.73,0.0,16.78,55.49
2024-01-04 21:30:00,17.702,28.666,0.0,30.98,50.18
2024-01-04 21:35:00,34.098,25.738,0.0,32.39,62.74
2024-01-04 21:40:00,27.256,31.856,0.0,48.78,58.67
2024-01-04 21:45:00,31.245,29.927,0.0,36.32,55.31
2024-01-04 21:50:00,51.594,31.751,0.0,36.81,59.81
2024-01-04 21:55:00,28.263,27.938,0.0,38.41,55.5
2024-01-04 22:00:00,17.475,35.821,0.0,38.29,60.6
2024-01-04 22:05:00,34.372,27.22,0.0,59.07,57.86
2024-01-04 22:10:00,32.453,41.675,1.5402,52.11,60.44
2024-01-04 22:15:00,28.799,30.89,0.0,54.63,60.82
2024-01-04 22:20:00,40.559,35.972,0.0,34.25,54.77
2024-01-04 22:25:00,38.926,39.762,0.0,50.48,61.14
2024-01-04 22:30:00,41.889,37.166,0.0,45.27,53.84
2024-01-04 22:35:00,22.725,24.41,0.0,46.26,63.47
2024-01-04 22:40:00,40.142,42.344,0.0,27.74,59.01
2024-01-04 22:45:00,43.721,27.608,0.0,36.56,67.09
2024-01-04 22:50:00,30.417,36.39,0.0,24.71,46.59
2024-01-04 22:55:00,87.964,37.731,0.0,31.69,57.79
2024-01-04 23:00:00,36.082,37.028,0.0,37.4,62.55
2024-01-04 23:05:00,50.398,35.577,0.0,38.79,47.03
2024-01-04 23:10:00,39.51,38.039,0.0,36.02,58.36
2024-01-04 23:15:00,50.784,42.812,0.0,42.13,61.71
2024-01-04 23:20:00,27.307,43.484,0.171,54.2,62.86
2024-01-04 23:25:00,40.326,50.524,0.0,44.14,59.1
2024-01-04 23:30:00,24.448,26.18,0.0,45.42,57.68
2024-01-04 23:35:00,29.221,28.799,0.0,58.77,57.78
2024-01-04 23:40:00,39.094,42.852,0.0,27.88,55.41
2024-01-04 23:45:00,31.02,37.158,0.0,25.31,54.64
2024-01-04 23:50:00,49.855,42.998,0.0,30.16,60.37
2024-01-04 23:55:00,28.772,34.582,0.0,14.15,50.24
2024-01-05 00:00:00,31.869,34.601,0.0,46.35,51.72
2024-01-05 00:05:00,41.546,30.978,0.0,69.86,41.56
2024-01-05 00:10:00,28.956,35.755,0.0,43.54,59.74
2024-01-05 00:15:00,28.969,39.398,0.0,53.14,61.66
2024-01-05 00:20:00,24.992,27.215,0.0,25.37,57.28
2024-01-05 00:25:00,31.463,34.027,0.0,30.65,61.54
2024-01-05 00:30:00,13.428,30.267,0.0,19.21,57.7
2024-01-05 00:35:00,35.847,30.892,0.0,48.37,59.4
2024-01-05 00:40:00,36.903,35.463,0.0,34.97,56.0
2024-01-05 00:45:00,29.338,27.476,0.0,39.41,66.47
2024-01-05 00:50:00,49.396,29.25,0.0,42.88,55.68
2024-01-05 00:55:00,38.05,23.76,0.169,40.74,52.17
2024-01-05 01:00:00,31.691,31.989,0.0,53.87,53.85
2024-01-05 01:05:00,45.714,26.598,0.0,30.01,59.04
2024-01-05 01:10:00,24.451,36.517,0.0,40.3,57.28
2024-01-05 01:15:00,42.103,24.593,0.0,45.92,50.43
2024-01-05 01:20:00,39.856,32.31,0.0,37.05,60.83
2024-01-05 01:25:00,37.084,38.799,0.0,52.23,63.29
2024-01-05 01:30:00,33.492,24.242,0.0,38.89,45.35
2024-01-05 01:35:00,39.663,16.757,0.0,41.06,60.62
2024-01-05 01:40:00,29.5,37.944,0.0,42.81,55.57
2024-01-05 01:45:00,17.991,37.041,0.0,19.54,49.82
2024-01-05 01:50:00,32.849,33.37,0.0,27.5,60.37
2024-01-05 01:55:00,45.904,47.416,0.0,47.59,58.34
2024-01-05 02:00:00,37.958,36.133,0.0,42.42,54.74
2024-01-05 02:05:00,39.193,33.46,0.0,40.63,49.94
2024-01-05 02:10:00,38.715,27.474,0.0,35.99,54.66
2024-01-05 02:15:00,24.856,28.228,0.0,49.81,56.17
2024-01-05 02:20:00,23.134,31.667,0.0,40.4,65.41
2024-01-05 02:25:00,36.189,35.347,0.0,31.11,73.67
2024-01-05 02:30:00,159.477,46.451,0.0,83.19,46.13
2024-01-05 02:35:00,36.616,40.921,0.0,29.41,62.27
2024-01-05 02:40:00,27.645,20.799,0.0,43.52,53.53
2024-01-05 02:45:00,33.989,29.296,0.0,59.36,50.29
2024-01-05 02:50:00,25.866,29.288,0.0,26.74,60.12
2024-01-05 02:55:00,29.577,38.525,0.0,45.12,52.0
2024-01-05 03:00:00,29.934,35.664,0.0,32.14,46.68
2024-01-05 03:05:00,15.595,27.758,0.0,30.98,57.74
2024-01-05 03:10:00,29.811,30.482,0.0,28.67,71.96
2024-01-05 03:15:00,15.096,34.745,0.0,43.9,58.46
2024-01-05 03:20:00,22.702,35.277,0.0,31.53,65.22
2024-01-05 03:25:00,46.198,50.4,0.0,40.33,54.54
2024-01-05 03:30:00,41.365,41.723,0.1645,36.61,56.14
2024-01-05 03:35:00,19.873,37.401,0.0,43.38,42.42
2024-01-05 03:40:00,32.937,40.767,0.1039,47.34,59.99
2024-01-05 03:45:00,23.115,26.577,0.0,33.13,58.58
2024-01-05 03:50:00,27.048,27.315,0.0,43.23,51.64
2024-01-05 03:55:00,43.628,38.321,0.0,32.12,51.12
2024-01-05 04:00:00,24.182,25.735,0.0,40.11,52.97
2024-01-05 04:05:00,41.126,37.975,0.0,45.84,59.87
2024-01-05 04:10:00,36.142,31.381,0.0,33.95,68.72
2024-01-05 04:15:00,40.589,42.282,0.0,39.4,59.35
2024-01-05 04:20:00,18.117,25.455,0.0,29.98,63.02
2024-01-05 04:25:00,49.145,43.357,0.0,55.75,67.22
2024-01-05 04:30:00,135.673,42.595,0.0,28.17,56.56
2024-01-05 04:35:00,45.088,44.043,0.0,53.98,54.42
2024-01-05 04:40:00,29.271,29.8,0.0,23.4,52.68
2024-01-05 04:45:00,29.649,40.832,0.0,38.87,63.04
2024-01-05 04:50:00,27.435,28.686,0.0,47.79,56.19
2024-01-05 04:55:00,42.807,30.966,0.0,35.87,58.2
2024-01-05 05:00:00,14.638,40.587,0.0,46.82,67.04
2024-01-05 05:05:00,24.455,28.889,0.2115,32.55,60.11
2024-01-05 05:10:00,23.941,30.635,0.0,42.02,70.63
2024-01-05 05:15:00,35.787,34.822,0.0,49.49,62.87
2024-01-05 05:20:00,34.036,34.277,0.0,41.34,58.1
2024-01-05 05:25:00,39.713,38.305,0.0,46.82,58.98
2024-01-05 05:30:00,33.502,36.495,0.0,38.57,59.97
2024-01-05 05:35:00,28.421,27.383,0.0,46.49,67.97
2024-01-05 05:40:00,29.555,32.482,0.0,35.25,59.62
2024-01-05 05:45:00,39.685,37.933,0.0,51.67,57.48
2024-01-05 05:50:00,38.441,37.215,0.0,32.48,55.18
2024-01-05 05:55:00,39.425,39.496,0.0,45.62,63.68
2024-01-05 06:00:00,62.482,39.313,0.0,32.39,68.18
2024-01-05 06:05:00,28.841,21.581,0.0,23.93,58.63
2024-01-05 06:10:00,38.317,32.935,0.0,54.22,66.13
2024-01-05 06:15:00,27.462,37.591,0.0,53.11,42.78
2024-01-05 06:20:00,34.094,28.833,0.0,35.28,45.5
2024-01-05 06:25:00,41.77,23.597,0.0,59.12,40.79
2024-01-05 06:30:00,30.118,34.015,0.0,28.31,59.11
2024-01-05 06:35:00,23.108,36.821,0.0,51.6,49.12
2024-01-05 06:40:00,23.604,26.047,0.0,50.07,58.39
2024-01-05 06:45:00,40.493,35.992,0.0,40.56,67.4
2024-01-05 06:50:00,35.634,23.068,0.0,31.05,57.34
2024-01-05 06:55:00,38.663,41.541,0.0,44.41,61.82
2024-01-05 07:00:00,28.769,29.286,0.0,35.83,55.85
2024-01-05 07:05:00,42.577,35.68,0.0,54.99,51.98
2024-01-05 07:10:00,29.567,29.804,0.0,28.69,63.3
2024-01-05 07:15:00,18.263,34.543,0.0,46.1,62.8
2024-01-05 07:20:00,43.82,39.591,0.0,51.06,73.23
2024-01-05 07:25:00,37.316,33.705,0.0,46.38,54.52
2024-01-05 07:30:00,29.206,34.362,0.0,14.56,51.64
2024-01-05 07:35:00,41.142,34.414,0.0,46.14,51.91
2024-01-05 07:40:00,28.394,31.273,0.0,30.87,70.44
2024-01-05 07:45:00,33.773,32.044,0.0,39.46,49.3
2024-01-05 07:50:00,30.799,27.473,0.0,50.7,58.42
2024-01-05 07:55:00,22.383,27.855,0.0,32.61,60.84
2024-01-05 08:00:00,113.515,42.122,0.0,76.67,55.07
2024-01-05 08:05:00,137.717,40.8,0.0,79.04,54.05
2024-01-05 08:10:00,263.003,55.573,0.0,73.18,52.02
2024-01-05 08:15:00,108.709,30.587,0.0,64.12,57.31
2024-01-05 08:20:00,80.662,36.488,0.0,46.34,46.05
2024-01-05 08:25:00,482.264,89.907,0.0,99.0,66.34
2024-01-05 08:30:00,127.381,48.542,0.0,33.71,46.43
2024-01-05 08:35:00,115.105,43.938,0.0,59.66,59.75
2024-01-05 08:40:00,114.736,36.695,0.0,40.42,53.62
2024-01-05 08:45:00,130.041,38.359,0.0,45.85,58.61
2024-01-05 08:50:00,97.276,42.643,0.0,58.26,62.52
2024-01-05 08:55:00,80.523,46.789,0.0,71.83,50.04
2024-01-05 09:00:00,112.582,48.609,0.0,63.35,49.3
2024-01-05 09:05:00,116.205,48.725,0.0,56.61,56.37
2024-01-05 09:10:00,140.776,43.871,0.0,85.56,45.42
2024-01-05 09:15:00,122.59,37.554,0.0,57.97,60.3
2024-01-05 09:20:00,95.487,37.891,0.0,50.22,50.45
2024-01-05 09:25:00,96.525,33.064,0.0,11.69,56.84
2024-01-05 09:30:00,121.425,50.836,0.0,71.69,46.25
2024-01-05 09:35:00,70.223,48.617,0.2754,32.09,66.78
2024-01-05 09:40:00,108.65,49.132,0.0,50.0,39.21
2024-01-05 09:45:00,88.232,35.575,0.0,47.69,66.34
2024-01-05 09:50:00,64.652,51.764,0.0,44.62,52.08
2024-01-05 09:55:00,135.292,44.704,0.0,52.49,69.05
2024-01-05 10:00:00,132.991,38.338,0.0,46.62,60.28
2024-01-05 10:05:00,125.764,50.554,0.0,69.61,51.95
2024-01-05 10:10:00,144.447,33.08,0.4025,55.38,59.82
2024-01-05 10:15:00,107.673,28.135,0.0,62.76,52.54
2024-01-05 10:20:00,125.656,43.619,0.0,53.65,54.83
2024-01-05 10:25:00,103.966,46.676,0.0,56.85,51.07
2024-01-05 10:30:00,95.972,37.77,0.0,46.11,69.59
2024-01-05 10:35:00,128.241,48.391,0.0,39.49,56.22
2024-01-05 10:40:00,128.859,41.488,0.0,52.6,56.32
2024-01-05 10:45:00,121.967,44.448,0.0,57.87,52.24
2024-01-05 10:50:00,101.522,49.038,0.0,52.26,73.24
2024-01-05 10:55:00,58.24,39.53,0.0,30.48,64.4
2024-01-05 11:00:00,112.985,39.72,0.0,70.02,56.14
2024-01-05 11:05:00,127.422,44.75,0.0,61.68,65.49
2024-01-05 11:10:00,88.334,30.593,0.2647,51.16,74.42
2024-01-05 11:15:00,140.311,54.644,0.0,61.93,66.38
2024-01-05 11:20:00,103.395,46.632,0.0,45.62,52.1
2024-01-05 11:25:00,97.997,29.484,0.0,43.27,40.27
2024-01-05 11:30:00,130.346,45.362,0.0,62.15,63.57
2024-01-05 11:35:00,120.332,38.086,0.0,69.06,72.11
2024-01-05 11:40:00,106.321,38.0,0.0,63.05,50.16
2024-01-05 11:45:00,107.966,36.507,0.0,61.01,58.87
2024-01-05 11:50:00,125.941,33.463,0.0,65.34,68.86
2024-01-05 11:55:00,108.48,42.115,0.0,46.29,60.82
2024-01-05 12:00:00,69.924,44.009,0.0,29.26,57.94
2024-01-05 12:05:00,129.413,39.37,0.0,32.96,47.85
2024-01-05 12:10:00,350.266,56.466,0.0,99.0,69.5
2024-01-05 12:15:00,131.266,42.743,0.0,47.19,71.17
2024-01-05 12:20:00,102.949,32.965,0.0,42.96,49.42
2024-01-05 12:25:00,104.043,43.826,0.0,57.45,64.49
2024-01-05 12:30:00,141.873,42.631,0.0,41.66,63.94
2024-01-05 12:35:00,101.801,40.529,0.0,48.31,51.78
2024-01-05 12:40:00,99.517,50.838,0.0,45.02,79.03
2024-01-05 12:45:00,115.341,38.951,0.0,41.02,53.62
2024-01-05 12:50:00,103.272,47.804,0.0,61.28,59.45
2024-01-05 12:55:00,85.871,42.015,0.0,43.9,54.87
2024-01-05 13:00:00,99.192,41.514,0.0,41.25,60.59
2024-01-05 13:05:00,107.666,41.277,0.0,49.57,55.52
2024-01-05 13:10:00,121.143,34.07,0.0,43.98,53.76
2024-01-05 13:15:00,113.446,36.655,0.0,68.47,71.91
2024-01-05 13:20:00,91.014,42.348,0.0,55.16,63.82
2024-01-05 13:25:00,104.529,42.255,0.0,33.67,54.66
2024-01-05 13:30:00,104.128,37.346,0.0,45.25,56.57
2024-01-05 13:35:00,125.301,45.838,0.0,50.68,74.34
2024-01-05 13:40:00,141.006,51.268,0.0,65.15,60.64
2024-01-05 13:45:00,101.313,50.362,0.4028,47.26,61.23
2024-01-05 13:50:00,91.165,29.83,0.0,47.61,41.87
2024-01-05 13:55:00,98.408,38.191,0.3908,46.9,56.71
2024-01-05 14:00:00,122.613,40.502,0.0,55.93,56.36
2024-01-05 14:05:00,62.731,45.131,0.0,50.72,62.18
2024-01-05 14:10:00,82.417,31.777,0.0,50.29,44.3
2024-01-05 14:15:00,112.673,42.02,0.0,68.06,44.14
2024-01-05 14:20:00,92.027,34.719,0.4263,62.65,47.41
2024-01-05 14:25:00,88.439,36.077,0.0,48.06,58.4
2024-01-05 14:30:00,97.991,42.654,0.0,65.77,64.91
2024-01-05 14:35:00,441.258,81.602,0.0,99.0,62.66
2024-01-05 14:40:00,115.925,43.769,0.0,84.89,51.42
2024-01-05 14:45:00,110.009,50.084,0.0,82.49,37.72
2024-01-05 14:50:00,163.33,44.089,0.0,51.8,54.99
2024-01-05 14:55:00,116.696,42.573,0.0,50.97,61.72
2024-01-05 15:00:00,105.686,39.548,0.0,63.39,55.4
2024-01-05 15:05:00,62.139,29.378,0.0,54.74,56.47
2024-01-05 15:10:00,136.597,43.508,0.0,56.4,57.21
2024-01-05 15:15:00,116.829,42.002,0.0,42.46,47.27
2024-01-05 15:20:00,152.664,42.83,0.0,45.51,58.74
2024-01-05 15:25:00,132.778,41.583,0.0,75.21,67.21
2024-01-05 15:30:00,150.653,44.959,0.0,51.94,48.4
2024-01-05 15:35:00,94.744,40.892,0.0,42.31,46.03
2024-01-05 15:40:00,115.088,37.09,0.0,47.56,64.93
2024-01-05 15:45:00,124.004,34.162,0.0,42.7,71.6
2024-01-05 15:50:00,95.822,46.584,0.0,45.75,66.76
2024-01-05 15:55:00,137.127,45.012,0.0,43.57,66.31
2024-01-05 16:00:00,108.705,41.427,0.0,42.31,73.03
2024-01-05 16:05:00,108.337,43.55,0.0,63.16,52.43
2024-01-05 16:10:00,111.038,28.988,0.0,48.81,52.43
2024-01-05 16:15:00,108.631,37.782,0.0,59.21,64.6
2024-01-05 16:20:00,98.542,41.494,0.0,92.94,61.95
2024-01-05 16:25:00,102.789,29.505,0.0,63.79,68.11
2024-01-05 16:30:00,86.604,33.748,0.0,66.02,68.74
2024-01-05 16:35:00,97.149,45.824,0.0,47.71,54.46
2024-01-05 16:40:00,114.23,42.263,0.0,32.37,52.03
2024-01-05 16:45:00,133.999,38.549,0.0,69.27,59.54
2024-01-05 16:50:00,114.932,45.108,0.0,52.36,46.91
2024-01-05 16:55:00,137.255,36.709,0.0,43.7,61.87
2024-01-05 17:00:00,105.383,30.522,0.0,37.88,58.82
2024-01-05 17:05:00,107.292,47.47,0.0,40.16,59.44
2024-01-05 17:10:00,85.944,43.045,0.0,65.29,60.02
2024-01-05 17:15:00,77.05,42.668,0.0,64.76,56.63
2024-01-05 17:20:00,89.6,26.26,0.0,34.52,66.33
2024-01-05 17:25:00,113.601,31.384,0.4503,53.02,55.52
2024-01-05 17:30:00,131.359,40.474,0.0,77.19,54.49
2024-01-05 17:35:00,77.72,36.078,0.0,32.95,58.49
2024-01-05 17:40:00,134.952,46.32,0.0,60.12,62.52
2024-01-05 17:45:00,124.444,37.531,0.0,44.83,68.07
2024-01-05 17:50:00,102.948,41.669,0.0,64.95,54.95
2024-01-05 17:55:00,111.852,32.43,0.0,70.81,50.24
2024-01-05 18:00:00,96.212,44.208,0.0,44.7,62.5
2024-01-05 18:05:00,96.304,38.229,0.1502,53.29,44.52
2024-01-05 18:10:00,103.882,40.485,0.0,61.0,75.69
2024-01-05 18:15:00,57.151,45.838,0.0,29.46,68.18
2024-01-05 18:20:00,67.722,42.74,0.0,48.74,61.97
2024-01-05 18:25:00,80.963,40.691,0.0,20.05,67.76
2024-01-05 18:30:00,134.34,35.339,0.0,69.23,65.16
2024-01-05 18:35:00,104.76,38.202,0.0,64.64,64.64
2024-01-05 18:40:00,103.886,46.877,0.0,41.11,58.65
2024-01-05 18:45:00,115.285,33.302,0.0,63.49,70.78
2024-01-05 18:50:00,126.461,41.115,0.0,51.48,49.56
2024-01-05 18:55:00,108.077,30.172,0.0,41.19,55.37
2024-01-05 19:00:00,36.812,27.299,0.0,20.9,55.76
2024-01-05 19:05:00,33.545,28.879,0.0,62.77,60.83
2024-01-05 19:10:00,34.265,25.225,0.0,48.5,56.07
2024-01-05 19:15:00,51.136,33.622,0.0,35.56,52.69
2024-01-05 19:20:00,25.703,30.816,0.0,29.09,53.5
2024-01-05 19:25:00,25.397,39.48,0.0,29.12,73.67
2024-01-05 19:30:00,29.452,18.929,0.0,30.38,65.64
2024-01-05 19:35:00,154.613,40.516,0.0,46.62,62.66
2024-01-05 19:40:00,32.251,47.767,0.0,28.43,47.73
2024-01-05 19:45:00,25.311,26.945,0.0,51.39,75.35
2024-01-05 19:50:00,21.663,33.334,0.0,55.83,50.48
2024-01-05 19:55:00,34.56,29.113,0.0,41.32,57.92
2024-01-05 20:00:00,56.359,33.481,0.0,65.55,47.22
2024-01-05 20:05:00,31.251,39.416,0.0,60.4,48.29
2024-01-05 20:10:00,45.507,34.641,0.0,56.19,64.97
2024-01-05 20:15:00,28.614,35.915,0.0,29.42,51.87
2024-01-05 20:20:00,35.624,30.304,0.0,18.14,71.31
2024-01-05 20:25:00,37.435,165.922,0.0,38.98,50.2
2024-01-05 20:30:00,96.3,52.02,0.0,36.67,54.82
2024-01-05 20:35:00,31.092,30.888,0.0,40.68,68.26
2024-01-05 20:40:00,37.122,30.765,0.0,31.44,50.59
2024-01-05 20:45:00,42.221,24.533,0.0,28.04,61.17
2024-01-05 20:50:00,41.681,44.036,0.0,42.24,70.52
2024-01-05 20:55:00,45.607,30.667,0.0,38.36,62.66
2024-01-05 21:00:00,30.396,20.344,0.0,41.37,60.7
2024-01-05 21:05:00,17.939,33.249,0.0,32.73,60.97
2024-01-05 21:10:00,42.27,41.25,0.0,53.71,64.93
2024-01-05 21:15:00,22.681,36.092,0.0,26.96,55.6
2024-01-05 21:20:00,48.076,32.408,0.0,41.99,57.75
2024-01-05 21:25:00,19.886,24.825,0.0,19.84,60.4
2024-01-05 21:30:00,26.576,34.897,0.0,48.31,60.97
2024-01-05 21:35:00,40.936,34.135,0.0,54.81,55.05
2024-01-05 21:40:00,29.172,30.994,0.0,55.26,74.66
2024-01-05 21:45:00,34.723,31.328,0.0,30.46,49.31
2024-01-05 21:50:00,30.768,23.016,0.2724,40.91,61.61
2024-01-05 21:55:00,50.788,31.209,0.0,48.78,50.47
2024-01-05 22:00:00,35.829,23.863,0.0,41.22,64.38
2024-01-05 22:05:00,30.359,33.896,0.0,36.06,69.6
2024-01-05 22:10:00,23.725,42.043,0.0,24.8,62.03
2024-01-05 22:15:00,18.44,28.105,0.0,31.3,61.74
2024-01-05 22:20:00,23.056,28.736,0.0,49.75,57.57
2024-01-05 22:25:00,24.955,35.094,0.0,24.78,57.14
2024-01-05 22:30:00,26.406,34.569,0.0,26.77,35.85
2024-01-05 22:35:00,27.378,37.701,0.0,39.17,56.48
2024-01-05 22:40:00,36.856,25.375,0.0,57.06,57.98
2024-01-05 22:45:00,37.417,33.473,0.0,42.42,68.51
2024-01-05 22:50:00,19.712,29.441,0.0,41.29,70.99
2024-01-05 22:55:00,23.246,31.254,0.0,13.99,56.92
2024-01-05 23:00:00,41.325,35.373,0.0,24.37,57.78
2024-01-05 23:05:00,27.637,27.344,0.0,36.87,63.04
2024-01-05 23:10:00,30.301,37.102,0.0,19.7,66.39
2024-01-05 23:15:00,33.341,30.133,0.0,49.87,63.24
2024-01-05 23:20:00,37.075,37.209,0.0,44.91,43.06
2024-01-05 23:25:00,24.101,31.351,0.0,25.13,47.34
2024-01-05 23:30:00,11.023,23.637,0.0,15.05,46.35
2024-01-05 23:35:00,27.56,47.284,0.0,44.6,63.51
2024-01-05 23:40:00,27.99,30.21,0.0,58.48,76.67
2024-01-05 23:45:00,16.197,36.763,0.0,31.51,65.03
2024-01-05 23:50:00,37.642,15.792,0.0,44.12,69.61
2024-01-05 23:55:00,20.434,31.815,0.0,20.43,58.72
2024-01-06 00:00:00,41.336,39.105,0.0,41.8,60.74
2024-01-06 00:05:00,36.562,24.455,0.0,38.04,55.84
2024-01-06 00:10:00,30.481,32.085,0.0,41.44,58.62
2024-01-06 00:15:00,36.45,32.168,0.0,39.32,53.02
2024-01-06 00:20:00,39.779,31.662,0.0,43.53,56.74
2024-01-06 00:25:00,32.91,35.422,0.0,31.72,52.2
2024-01-06 00:30:00,37.766,35.134,0.0,33.53,62.96
2024-01-06 00:35:00,30.226,39.151,0.0,23.33,64.02
2024-01-06 00:40:00,32.664,31.083,0.0,38.03,61.33
2024-01-06 00:45:00,23.225,22.1,0.0,38.99,55.42
2024-01-06 00:50:00,50.994,30.907,0.0,28.58,56.35
2024-01-06 00:55:00,31.934,33.464,0.0,39.83,58.92
2024-01-06 01:00:00,23.668,29.303,0.0,36.64,38.13
2024-01-06 01:05:00,31.222,32.497,0.0,26.99,61.63
2024-01-06 01:10:00,31.794,30.439,0.0,32.69,62.9
2024-01-06 01:15:00,44.996,32.494,0.0,33.44,52.77
2024-01-06 01:20:00,35.4,24.029,0.0,35.47,54.92
2024-01-06 01:25:00,17.278,24.788,0.0,56.44,63.76
2024-01-06 01:30:00,37.927,27.019,0.0,38.95,57.99
2024-01-06 01:35:00,30.024,33.233,0.0,36.81,62.22
2024-01-06 01:40:00,29.386,29.112,0.0,41.09,70.67
2024-01-06 01:45:00,31.023,36.513,0.0,29.97,64.16
2024-01-06 01:50:00,33.481,32.238,0.0,37.34,63.15
2024-01-06 01:55:00,13.62,28.393,0.0,33.06,75.8
2024-01-06 02:00:00,53.58,38.63,0.0,48.44,73.39
2024-01-06 02:05:00,29.467,23.204,0.0,40.53,43.17
2024-01-06 02:10:00,43.095,30.463,0.0,41.07,69.58
2024-01-06 02:15:00,22.435,30.635,0.0,35.62,66.51
2024-01-06 02:20:00,20.685,33.774,0.0,43.84,66.79
2024-01-06 02:25:00,36.431,29.404,0.0,41.63,48.3
2024-01-06 02:30:00,21.518,28.373,0.0,38.78,54.43
2024-01-06 02:35:00,35.766,38.29,0.0,39.8,53.57
2024-01-06 02:40:00,28.603,24.303,0.0,57.23,55.63
2024-01-06 02:45:00,33.176,35.82,0.0,53.52,46.69
2024-01-06 02:50:00,27.452,31.506,0.4244,49.63,35.25
2024-01-06 02:55:00,29.427,31.238,0.0,30.95,56.99
2024-01-06 03:00:00,31.021,26.288,0.4246,43.09,69.96
2024-01-06 03:05:00,17.876,35.309,0.0,29.92,43.84
2024-01-06 03:10:00,25.029,43.63,0.0,41.34,56.09
2024-01-06 03:15:00,28.03,31.884,0.0,42.08,51.5
2024-01-06 03:20:00,36.961,21.792,0.0,26.92,74.39
2024-01-06 03:25:00,24.566,33.721,0.0,47.79,49.76
2024-01-06 03:30:00,26.841,19.867,0.0,55.88,61.4
2024-01-06 03:35:00,47.905,38.563,0.0,27.38,44.22
2024-01-06 03:40:00,119.598,45.989,2.2617,40.86,64.08
2024-01-06 03:45:00,25.425,34.564,0.0,33.54,52.18
2024-01-06 03:50:00,39.331,27.977,0.0,33.81,64.23
2024-01-06 03:55:00,18.746,35.586,0.0,45.46,60.56
2024-01-06 04:00:00,8.748,27.689,0.0,25.16,57.58
2024-01-06 04:05:00,15.754,26.907,0.0,47.54,68.6
2024-01-06 04:10:00,41.287,36.947,0.0,46.87,64.16
2024-01-06 04:15:00,16.473,30.638,0.0,38.24,60.74
2024-01-06 04:20:00,10.806,34.352,0.0,20.39,43.63
2024-01-06 04:25:00,28.717,29.681,0.0,34.85,57.69
2024-01-06 04:30:00,30.707,33.153,0.0,19.2,43.98
2024-01-06 04:35:00,35.662,27.556,0.0,40.35,51.76
2024-01-06 04:40:00,34.406,35.862,0.0,27.94,53.91
2024-01-06 04:45:00,29.365,32.383,0.0,44.24,54.88
2024-01-06 04:50:00,33.269,32.047,0.0,32.13,63.18
2024-01-06 04:55:00,29.89,36.979,0.0,38.7,58.31
2024-01-06 05:00:00,23.298,40.511,0.4047,32.31,63.98
2024-01-06 05:05:00,31.271,35.373,0.0,46.8,60.6
2024-01-06 05:10:00,38.199,39.608,0.0,65.22,52.18
2024-01-06 05:15:00,40.248,44.18,0.0,44.74,58.31
2024-01-06 05:20:00,34.37,30.042,0.0,48.18,57.13
2024-01-06 05:25:00,27.983,24.896,0.0,59.45,51.09
2024-01-06 05:30:00,30.549,18.421,0.0,33.74,56.33
2024-01-06 05:35:00,44.772,37.791,0.0,34.6,50.0
2024-01-06 05:40:00,16.59,28.886,0.3479,24.6,56.39
